source language,target language,translation engine is,preferred engine
ilo,su,Google,false
ilo,sv,Google,false
ilo,sw,Google,false
ilo,ta,Google,false
ilo,te,Google,false
ilo,tg,Google,false
ilo,th,Google,false
ilo,ti,Google,false
ilo,tk,Google,false
ilo,tl,Google,false
ilo,tr,Google,false
ilo,ts,Google,false
ilo,tt,Google,false
ilo,tw,Google,false
ilo,ug,Google,false
ilo,uk,Google,false
ilo,ur,Google,false
ilo,uz,Google,false
ilo,vi,Google,false
ilo,wuu,Google,false
ilo,xh,Google,false
ilo,yi,Google,false
ilo,yo,Google,false
ilo,yue,Google,false
ilo,zh,Google,false
ilo,zu,Google,false
is,af,Google,false
is,am,Google,false
is,ar,Google,false
is,arz,Google,false
is,as,Google,false
is,ay,Google,false
is,az,Google,false
is,be,Google,false
is,be-tarask,Google,false
is,bg,Google,false
is,bho,Google,false
is,bm,Google,false
is,bn,Google,false
is,bs,Google,false
is,ca,Google,false
is,ceb,Google,false
is,ckb,Google,false
is,co,Google,false
is,cs,Google,false
is,cy,Google,false
is,da,Google,false
is,de,Google,false
is,dv,Google,false
is,ee,Google,false
is,el,Google,false
is,en,Google,false
is,eo,Google,false
is,es,Google,false
is,et,Google,false
is,eu,Google,false
is,fa,Google,false
is,fi,Google,false
is,fr,Google,false
is,fy,Google,false
is,ga,Google,false
is,gan,Google,false
is,gd,Google,false
is,gl,Google,false
is,gn,Google,false
is,gom,Google,false
is,gu,Google,false
is,ha,Google,false
is,haw,Google,false
is,he,Google,false
is,hi,Google,false
is,hr,Google,false
is,ht,Google,false
is,hu,Google,false
is,hy,Google,false
is,id,Google,false
is,ig,Google,false
is,ilo,Google,false
is,it,Google,false
is,ja,Google,false
is,jv,Google,false
is,ka,Google,false
is,kk,Google,false
is,km,Google,false
is,kn,Google,false
is,ko,Google,false
is,ku,Google,false
is,ky,Google,false
is,la,Google,false
is,lb,Google,false
is,lg,Google,false
is,ln,Google,false
is,lo,Google,false
is,lt,Google,false
is,lv,Google,false
is,mai,Google,false
is,mg,Google,false
is,mi,Google,false
is,mk,Google,false
is,ml,Google,false
is,mn,Google,false
is,mni,Google,false
is,mr,Google,false
is,ms,Google,false
is,mt,Google,false
is,my,Google,false
is,ne,Google,false
is,nl,Google,false
is,no,Google,false
is,nso,Google,false
is,ny,Google,false
is,om,Google,false
is,or,Google,false
is,pa,Google,false
is,pl,Google,false
is,ps,Google,false
is,pt,Google,false
is,qu,Google,false
is,ro,Google,false
is,ru,Google,false
is,rw,Google,false
is,sa,Google,false
is,sd,Google,false
is,sh,Google,false
is,si,Google,false
is,simple,Google,false
is,sk,Google,false
is,sl,Google,false
is,sm,Google,false
is,sn,Google,false
is,so,Google,false
is,sq,Google,false
is,sr,Google,false
is,st,Google,false
is,su,Google,false
is,sv,Google,false
is,sw,Google,false
is,ta,Google,false
is,te,Google,false
is,tg,Google,false
is,th,Google,false
is,ti,Google,false
is,tk,Google,false
is,tl,Google,false
is,tr,Google,false
is,ts,Google,false
is,tt,Google,false
is,tw,Google,false
is,ug,Google,false
is,uk,Google,false
is,ur,Google,false
is,uz,Google,false
is,vi,Google,false
is,wuu,Google,false
is,xh,Google,false
is,yi,Google,false
is,yo,Google,false
is,yue,Google,false
is,zh,Google,true
is,zu,Google,false
it,af,Google,false
it,am,Google,false
it,ar,Google,false
it,arz,Google,false
it,as,Google,false
it,ay,Google,false
it,az,Google,false
it,be,Google,false
it,be-tarask,Google,false
it,bg,Google,false
it,bho,Google,false
it,bm,Google,false
it,bn,Google,false
it,bs,Google,false
it,ca,Google,true
it,ceb,Google,false
it,ckb,Google,false
it,co,Google,false
it,cs,Google,false
it,cy,Google,false
it,da,Google,false
it,de,Google,false
it,dv,Google,false
it,ee,Google,false
it,el,Google,false
it,en,Google,false
it,eo,Google,false
it,es,Google,true
it,et,Google,false
it,eu,Google,false
it,fa,Google,false
it,fi,Google,false
it,fr,Google,false
it,fy,Google,false
it,ga,Google,false
it,gan,Google,false
it,gd,Google,false
it,gl,Google,false
it,gn,Google,false
it,gom,Google,false
it,gu,Google,false
it,ha,Google,false
it,haw,Google,false
it,he,Google,false
it,hi,Google,false
it,hr,Google,false
it,ht,Google,false
it,hu,Google,false
it,hy,Google,false
it,id,Google,false
it,ig,Google,false
it,ilo,Google,false
it,is,Google,false
it,ja,Google,false
it,jv,Google,false
it,ka,Google,false
it,kk,Google,false
it,km,Google,false
it,kn,Google,false
it,ko,Google,false
it,ku,Google,false
it,ky,Google,false
it,la,Google,false
it,lb,Google,false
it,lg,Google,false
it,ln,Google,false
it,lo,Google,false
it,lt,Google,false
it,lv,Google,false
it,mai,Google,false
it,mg,Google,false
it,mi,Google,false
it,mk,Google,false
it,ml,Google,false
it,mn,Google,false
it,mni,Google,false
it,mr,Google,false
it,ms,Google,false
it,mt,Google,false
it,my,Google,false
it,ne,Google,false
it,nl,Google,false
it,no,Google,false
it,nso,Google,false
it,ny,Google,false
it,om,Google,false
it,or,Google,false
it,pa,Google,false
it,pl,Google,false
it,ps,Google,false
it,pt,Google,false
it,qu,Google,false
it,ro,Google,false
it,ru,Google,false
it,rw,Google,false
it,sa,Google,false
it,sd,Google,false
it,sh,Google,false
it,si,Google,false
it,simple,Google,false
it,sk,Google,false
it,sl,Google,false
it,sm,Google,false
it,sn,Google,false
it,so,Google,false
it,sq,Google,false
it,sr,Google,false
it,st,Google,false
it,su,Google,false
it,sv,Google,false
it,sw,Google,false
it,ta,Google,false
it,te,Google,false
it,tg,Google,false
it,th,Google,false
it,ti,Google,false
it,tk,Google,false
it,tl,Google,false
it,tr,Google,false
it,ts,Google,false
it,tt,Google,false
it,tw,Google,false
it,ug,Google,false
it,uk,Google,false
it,ur,Google,false
it,uz,Google,false
it,vi,Google,false
it,wuu,Google,false
it,xh,Google,false
it,yi,Google,false
it,yo,Google,false
it,yue,Google,false
it,zh,Google,true
it,zu,Google,false
ja,af,Google,false
ja,am,Google,false
ja,ar,Google,false
ja,arz,Google,false
ja,as,Google,false
ja,ay,Google,false
ja,az,Google,false
ja,be,Google,false
ja,be-tarask,Google,false
ja,bg,Google,false
ja,bho,Google,false
ja,bm,Google,false
ja,bn,Google,false
ja,bs,Google,false
ja,ca,Google,false
ja,ceb,Google,false
ja,ckb,Google,false
ja,co,Google,false
ja,cs,Google,false
ja,cy,Google,false
ja,da,Google,false
ja,de,Google,false
ja,dv,Google,false
ja,ee,Google,false
ja,el,Google,false
ja,en,Google,false
ja,eo,Google,false
ja,es,Google,false
ja,et,Google,false
ja,eu,Google,false
ja,fa,Google,false
ja,fi,Google,false
ja,fr,Google,false
ja,fy,Google,false
ja,ga,Google,false
ja,gan,Google,false
ja,gd,Google,false
ja,gl,Google,false
ja,gn,Google,false
ja,gom,Google,false
ja,gu,Google,false
ja,ha,Google,false
ja,haw,Google,false
ja,he,Google,false
ja,hi,Google,false
ja,hr,Google,false
ja,ht,Google,false
ja,hu,Google,false
ja,hy,Google,false
ja,id,Google,false
ja,ig,Google,false
ja,ilo,Google,false
ja,is,Google,false
ja,it,Google,false
ja,jv,Google,false
ja,ka,Google,false
ja,kk,Google,false
ja,km,Google,false
ja,kn,Google,false
ja,ko,Google,false
ja,ku,Google,false
ja,ky,Google,false
ja,la,Google,false
ja,lb,Google,false
ja,lg,Google,false
ja,ln,Google,false
ja,lo,Google,false
ja,lt,Google,false
ja,lv,Google,false
ja,mai,Google,false
ja,mg,Google,false
ja,mi,Google,false
ja,mk,Google,false
ja,ml,Google,false
ja,mn,Google,false
ja,mni,Google,false
ja,mr,Google,false
ja,ms,Google,false
ja,mt,Google,false
ja,my,Google,false
ja,ne,Google,false
ja,nl,Google,false
ja,no,Google,false
ja,nso,Google,false
ja,ny,Google,false
ja,om,Google,false
ja,or,Google,false
ja,pa,Google,false
ja,pl,Google,false
ja,ps,Google,false
ja,pt,Google,false
ja,qu,Google,false
ja,ro,Google,false
ja,ru,Google,false
ja,rw,Google,false
ja,sa,Google,false
ja,sd,Google,false
ja,sh,Google,false
ja,si,Google,false
ja,simple,Google,false
ja,sk,Google,false
ja,sl,Google,false
ja,sm,Google,false
ja,sn,Google,false
ja,so,Google,false
ja,sq,Google,false
ja,sr,Google,false
ja,st,Google,false
ja,su,Google,false
ja,sv,Google,false
ja,sw,Google,false
ja,ta,Google,false
ja,te,Google,false
ja,tg,Google,false
ja,th,Google,false
ja,ti,Google,false
ja,tk,Google,false
ja,tl,Google,false
ja,tr,Google,false
ja,ts,Google,false
ja,tt,Google,false
ja,tw,Google,false
ja,ug,Google,false
ja,uk,Google,false
ja,ur,Google,false
ja,uz,Google,false
ja,vi,Google,false
ja,wuu,Google,false
ja,xh,Google,false
ja,yi,Google,false
ja,yo,Google,false
ja,yue,Google,false
ja,zh,Google,true
ja,zu,Google,false
jv,af,Google,false
jv,am,Google,false
jv,ar,Google,false
jv,arz,Google,false
jv,as,Google,false
jv,ay,Google,false
jv,az,Google,false
jv,be,Google,false
jv,be-tarask,Google,false
jv,bg,Google,false
jv,bho,Google,false
jv,bm,Google,false
jv,bn,Google,false
jv,bs,Google,false
jv,ca,Google,false
jv,ceb,Google,false
jv,ckb,Google,false
jv,co,Google,false
jv,cs,Google,false
jv,cy,Google,false
jv,da,Google,false
jv,de,Google,false
jv,dv,Google,false
jv,ee,Google,false
jv,el,Google,false
jv,en,Google,false
jv,eo,Google,false
jv,es,Google,false
jv,et,Google,false
jv,eu,Google,false
jv,fa,Google,false
jv,fi,Google,false
jv,fr,Google,false
jv,fy,Google,false
jv,ga,Google,false
jv,gan,Google,false
jv,gd,Google,false
jv,gl,Google,false
jv,gn,Google,false
jv,gom,Google,false
jv,gu,Google,false
jv,ha,Google,false
jv,haw,Google,false
jv,he,Google,false
jv,hi,Google,false
jv,hr,Google,false
jv,ht,Google,false
jv,hu,Google,false
jv,hy,Google,false
jv,id,Google,false
jv,ig,Google,false
jv,ilo,Google,false
jv,is,Google,false
jv,it,Google,false
jv,ja,Google,false
jv,ka,Google,false
jv,kk,Google,false
jv,km,Google,false
jv,kn,Google,false
jv,ko,Google,false
jv,ku,Google,false
jv,ky,Google,false
jv,la,Google,false
jv,lb,Google,false
jv,lg,Google,false
jv,ln,Google,false
jv,lo,Google,false
jv,lt,Google,false
jv,lv,Google,false
jv,mai,Google,false
jv,mg,Google,false
jv,mi,Google,false
jv,mk,Google,false
jv,ml,Google,false
jv,mn,Google,false
jv,mni,Google,false
jv,mr,Google,false
jv,ms,Google,false
jv,mt,Google,false
jv,my,Google,false
jv,ne,Google,false
jv,nl,Google,false
jv,no,Google,false
jv,nso,Google,false
jv,ny,Google,false
jv,om,Google,false
jv,or,Google,false
jv,pa,Google,false
jv,pl,Google,false
jv,ps,Google,false
jv,pt,Google,false
jv,qu,Google,false
jv,ro,Google,false
jv,ru,Google,false
jv,rw,Google,false
jv,sa,Google,false
jv,sd,Google,false
jv,sh,Google,false
jv,si,Google,false
jv,simple,Google,false
jv,sk,Google,false
jv,sl,Google,false
jv,sm,Google,false
jv,sn,Google,false
jv,so,Google,false
jv,sq,Google,false
jv,sr,Google,false
jv,st,Google,false
jv,su,Google,false
jv,sv,Google,false
jv,sw,Google,false
jv,ta,Google,false
jv,te,Google,false
jv,tg,Google,false
jv,th,Google,false
jv,ti,Google,false
jv,tk,Google,false
jv,tl,Google,false
jv,tr,Google,false
jv,ts,Google,false
jv,tt,Google,false
jv,tw,Google,false
jv,ug,Google,false
jv,uk,Google,false
jv,ur,Google,false
jv,uz,Google,false
jv,vi,Google,false
jv,wuu,Google,false
jv,xh,Google,false
jv,yi,Google,false
jv,yo,Google,false
jv,yue,Google,false
jv,zh,Google,true
jv,zu,Google,false
ka,af,Google,false
ka,am,Google,false
ka,ar,Google,false
ka,arz,Google,false
ka,as,Google,false
ka,ay,Google,false
ka,az,Google,false
ka,be,Google,false
ka,be-tarask,Google,false
ka,bg,Google,false
ka,bho,Google,false
ka,bm,Google,false
ka,bn,Google,false
ka,bs,Google,false
ka,ca,Google,false
ka,ceb,Google,false
ka,ckb,Google,false
ka,co,Google,false
ka,cs,Google,false
ka,cy,Google,false
ka,da,Google,false
ka,de,Google,false
ka,dv,Google,false
ka,ee,Google,false
ka,el,Google,false
ka,en,Google,false
ka,eo,Google,false
ka,es,Google,false
ka,et,Google,false
ka,eu,Google,false
ka,fa,Google,false
ka,fi,Google,false
ka,fr,Google,false
ka,fy,Google,false
ka,ga,Google,false
ka,gan,Google,false
ka,gd,Google,false
ka,gl,Google,false
ka,gn,Google,false
ka,gom,Google,false
ka,gu,Google,false
ka,ha,Google,false
ka,haw,Google,false
ka,he,Google,false
ka,hi,Google,false
ka,hr,Google,false
ka,ht,Google,false
ka,hu,Google,false
ka,hy,Google,false
ka,id,Google,false
ka,ig,Google,false
ka,ilo,Google,false
ka,is,Google,false
ka,it,Google,false
ka,ja,Google,false
ka,jv,Google,false
ka,kk,Google,false
ka,km,Google,false
ka,kn,Google,false
ka,ko,Google,false
ka,ku,Google,false
ka,ky,Google,false
ka,la,Google,false
ka,lb,Google,false
ka,lg,Google,false
ka,ln,Google,false
ka,lo,Google,false
ka,lt,Google,false
ka,lv,Google,false
ka,mai,Google,false
ka,mg,Google,false
ka,mi,Google,false
ka,mk,Google,false
ka,ml,Google,false
ka,mn,Google,false
ka,mni,Google,false
ka,mr,Google,false
ka,ms,Google,false
ka,mt,Google,false
ka,my,Google,false
ka,ne,Google,false
ka,nl,Google,false
ka,no,Google,false
ka,nso,Google,false
ka,ny,Google,false
ka,om,Google,false
ka,or,Google,false
ka,pa,Google,false
ka,pl,Google,false
ka,ps,Google,false
ka,pt,Google,false
ka,qu,Google,false
ka,ro,Google,false
ka,ru,Google,false
ka,rw,Google,false
ka,sa,Google,false
ka,sd,Google,false
ka,sh,Google,false
ka,si,Google,false
ka,simple,Google,false
ka,sk,Google,false
ka,sl,Google,false
ka,sm,Google,false
ka,sn,Google,false
ka,so,Google,false
ka,sq,Google,false
ka,sr,Google,false
ka,st,Google,false
ka,su,Google,false
ka,sv,Google,false
ka,sw,Google,false
ka,ta,Google,false
ka,te,Google,false
ka,tg,Google,false
ka,th,Google,false
ka,ti,Google,false
ka,tk,Google,false
ka,tl,Google,false
ka,tr,Google,false
ka,ts,Google,false
ka,tt,Google,false
ka,tw,Google,false
ka,ug,Google,false
ka,uk,Google,false
ka,ur,Google,false
ka,uz,Google,false
ka,vi,Google,false
ka,wuu,Google,false
ka,xh,Google,false
ka,yi,Google,false
ka,yo,Google,false
ka,yue,Google,false
ka,zh,Google,true
ka,zu,Google,false
kk,af,Google,false
kk,am,Google,false
kk,ar,Google,false
kk,arz,Google,false
kk,as,Google,false
kk,ay,Google,false
kk,az,Google,false
kk,be,Google,false
kk,be-tarask,Google,false
kk,bg,Google,false
kk,bho,Google,false
kk,bm,Google,false
kk,bn,Google,false
kk,bs,Google,false
kk,ca,Google,false
kk,ceb,Google,false
kk,ckb,Google,false
kk,co,Google,false
kk,cs,Google,false
kk,cy,Google,false
kk,da,Google,false
kk,de,Google,false
kk,dv,Google,false
kk,ee,Google,false
kk,el,Google,false
kk,en,Google,false
kk,eo,Google,false
kk,es,Google,false
kk,et,Google,false
kk,eu,Google,false
kk,fa,Google,false
kk,fi,Google,false
kk,fr,Google,false
kk,fy,Google,false
kk,ga,Google,false
kk,gan,Google,false
kk,gd,Google,false
kk,gl,Google,false
kk,gn,Google,false
kk,gom,Google,false
kk,gu,Google,false
kk,ha,Google,false
kk,haw,Google,false
kk,he,Google,false
kk,hi,Google,false
kk,hr,Google,false
kk,ht,Google,false
kk,hu,Google,false
kk,hy,Google,false
kk,id,Google,false
kk,ig,Google,false
kk,ilo,Google,false
kk,is,Google,false
kk,it,Google,false
kk,ja,Google,false
kk,jv,Google,false
kk,ka,Google,false
kk,km,Google,false
kk,kn,Google,false
kk,ko,Google,false
kk,ku,Google,false
kk,ky,Google,false
kk,la,Google,false
kk,lb,Google,false
kk,lg,Google,false
kk,ln,Google,false
kk,lo,Google,false
kk,lt,Google,false
kk,lv,Google,false
kk,mai,Google,false
kk,mg,Google,false
kk,mi,Google,false
kk,mk,Google,false
kk,ml,Google,false
kk,mn,Google,false
kk,mni,Google,false
kk,mr,Google,false
kk,ms,Google,false
kk,mt,Google,false
kk,my,Google,false
kk,ne,Google,false
kk,nl,Google,false
kk,no,Google,false
kk,nso,Google,false
kk,ny,Google,false
kk,om,Google,false
kk,or,Google,false
kk,pa,Google,false
kk,pl,Google,false
kk,ps,Google,false
kk,pt,Google,false
kk,qu,Google,false
kk,ro,Google,false
kk,ru,Google,false
kk,rw,Google,false
kk,sa,Google,false
kk,sd,Google,false
kk,sh,Google,false
kk,si,Google,false
kk,simple,Google,false
kk,sk,Google,false
kk,sl,Google,false
kk,sm,Google,false
kk,sn,Google,false
kk,so,Google,false
kk,sq,Google,false
kk,sr,Google,false
kk,st,Google,false
kk,su,Google,false
kk,sv,Google,false
kk,sw,Google,false
kk,ta,Google,false
kk,te,Google,false
kk,tg,Google,false
kk,th,Google,false
kk,ti,Google,false
kk,tk,Google,false
kk,tl,Google,false
kk,tr,Google,false
kk,ts,Google,false
kk,tt,Google,false
kk,tw,Google,false
kk,ug,Google,false
kk,uk,Google,false
kk,ur,Google,false
kk,uz,Google,false
kk,vi,Google,false
kk,wuu,Google,false
kk,xh,Google,false
kk,yi,Google,false
kk,yo,Google,false
kk,yue,Google,false
kk,zh,Google,true
kk,zu,Google,false
km,af,Google,false
km,am,Google,false
km,ar,Google,false
km,arz,Google,false
km,as,Google,false
km,ay,Google,false
km,az,Google,false
km,be,Google,false
km,be-tarask,Google,false
km,bg,Google,false
km,bho,Google,false
km,bm,Google,false
km,bn,Google,false
km,bs,Google,false
km,ca,Google,false
km,ceb,Google,false
km,ckb,Google,false
km,co,Google,false
km,cs,Google,false
km,cy,Google,false
km,da,Google,false
km,de,Google,false
km,dv,Google,false
km,ee,Google,false
km,el,Google,false
km,en,Google,false
km,eo,Google,false
km,es,Google,false
km,et,Google,false
km,eu,Google,false
km,fa,Google,false
km,fi,Google,false
km,fr,Google,false
km,fy,Google,false
km,ga,Google,false
km,gan,Google,false
km,gd,Google,false
km,gl,Google,false
km,gn,Google,false
km,gom,Google,false
km,gu,Google,false
km,ha,Google,false
km,haw,Google,false
km,he,Google,false
km,hi,Google,false
km,hr,Google,false
km,ht,Google,false
km,hu,Google,false
km,hy,Google,false
km,id,Google,false
km,ig,Google,false
km,ilo,Google,false
km,is,Google,false
km,it,Google,false
km,ja,Google,false
km,jv,Google,false
km,ka,Google,false
km,kk,Google,false
km,kn,Google,false
km,ko,Google,false
km,ku,Google,false
km,ky,Google,false
km,la,Google,false
km,lb,Google,false
km,lg,Google,false
km,ln,Google,false
km,lo,Google,false
km,lt,Google,false
km,lv,Google,false
km,mai,Google,false
km,mg,Google,false
km,mi,Google,false
km,mk,Google,false
km,ml,Google,false
km,mn,Google,false
km,mni,Google,false
km,mr,Google,false
km,ms,Google,false
km,mt,Google,false
km,my,Google,false
km,ne,Google,false
km,nl,Google,false
km,no,Google,false
km,nso,Google,false
km,ny,Google,false
km,om,Google,false
km,or,Google,false
km,pa,Google,false
km,pl,Google,false
km,ps,Google,false
km,pt,Google,false
km,qu,Google,false
km,ro,Google,false
km,ru,Google,false
km,rw,Google,false
km,sa,Google,false
km,sd,Google,false
km,sh,Google,false
km,si,Google,false
km,simple,Google,false
km,sk,Google,false
km,sl,Google,false
km,sm,Google,false
km,sn,Google,false
km,so,Google,false
km,sq,Google,false
km,sr,Google,false
km,st,Google,false
km,su,Google,false
km,sv,Google,false
km,sw,Google,false
km,ta,Google,false
km,te,Google,false
km,tg,Google,false
km,th,Google,false
km,ti,Google,false
km,tk,Google,false
km,tl,Google,false
km,tr,Google,false
km,ts,Google,false
km,tt,Google,false
km,tw,Google,false
km,ug,Google,false
km,uk,Google,false
km,ur,Google,false
km,uz,Google,false
km,vi,Google,false
km,wuu,Google,false
km,xh,Google,false
km,yi,Google,false
km,yo,Google,false
km,yue,Google,false
km,zh,Google,true
km,zu,Google,false
kn,af,Google,false
kn,am,Google,false
kn,ar,Google,false
kn,arz,Google,false
kn,as,Google,false
kn,ay,Google,false
kn,az,Google,false
kn,be,Google,false
kn,be-tarask,Google,false
kn,bg,Google,false
kn,bho,Google,false
kn,bm,Google,false
kn,bn,Google,false
kn,bs,Google,false
kn,ca,Google,false
kn,ceb,Google,false
kn,ckb,Google,false
kn,co,Google,false
kn,cs,Google,false
kn,cy,Google,false
kn,da,Google,false
kn,de,Google,false
kn,dv,Google,false
kn,ee,Google,false
kn,el,Google,false
kn,en,Google,false
kn,eo,Google,false
kn,es,Google,false
kn,et,Google,false
kn,eu,Google,false
kn,fa,Google,false
kn,fi,Google,false
kn,fr,Google,false
kn,fy,Google,false
kn,ga,Google,false
kn,gan,Google,false
kn,gd,Google,false
kn,gl,Google,false
kn,gn,Google,false
kn,gom,Google,false
kn,gu,Google,false
kn,ha,Google,false
kn,haw,Google,false
kn,he,Google,false
kn,hi,Google,false
kn,hr,Google,false
kn,ht,Google,false
kn,hu,Google,false
kn,hy,Google,false
kn,id,Google,false
kn,ig,Google,false
kn,ilo,Google,false
kn,is,Google,false
kn,it,Google,false
kn,ja,Google,false
kn,jv,Google,false
kn,ka,Google,false
kn,kk,Google,false
kn,km,Google,false
kn,ko,Google,false
kn,ku,Google,false
kn,ky,Google,false
kn,la,Google,false
kn,lb,Google,false
kn,lg,Google,false
kn,ln,Google,false
kn,lo,Google,false
